Date,nikkei,topix,return_nikkie,return_topix
7/24/2009,9944.549805,920.48,1.53628810008782,1.28912712062692
7/27/2009,10088.660156,928.26,1.43873934472396,0.841659284404894
7/28/2009,10087.259766,930.13,-0.0138817958007659,0.20124953655007
7/29/2009,10113.240234,930.36,0.257226131284289,0.0247246694334946
7/30/2009,10165.209961,936.94,0.512562254800406,0.704763801773305
7/31/2009,10356.830078,950.26,1.8675110829044,1.41163853238202
8/3/2009,10352.469727,957.56,-0.042110077168153,0.765275091650308
8/4/2009,10375.009766,959.02,0.21748952054166,0.152354744640167
8/5/2009,10252.530273,949.58,-1.18754763945724,-0.989214814924291
8/6/2009,10388.089844,957.51,1.31354115657177,0.8316383290411
8/7/2009,10412.089844,956.76,0.230767339616387,-0.0783588562089702
8/10/2009,10524.259766,969.24,1.07154300888923,1.29596829398008
8/11/2009,10585.459961,973.51,0.579831160773797,0.439583773095238
8/12/2009,10435,959.87,-1.43158171522991,-1.4110238347607
8/13/2009,10517.19043,968.41,0.784556171938391,0.885769269647834
8/14/2009,10597.330078,973.57,0.759098770855908,0.531417640078365
8/17/2009,10268.610352,949.59,-3.15103865644576,-2.49394152325923
8/18/2009,10284.959961,949.66,0.159092675379418,0.00737133079179052
8/19/2009,10204,943.25,-0.790282986687863,-0.677266695371841
8/20/2009,10383.410156,958.59,1.7429554910103,1.6132095946874
8/21/2009,10238.200195,947.34,-1.40835132333243,-1.18053975294415
8/24/2009,10581.049805,970.27,3.29388049766238,2.39163260187226
8/25/2009,10497.360352,965.11,-0.794081642214063,-0.533229880060832
8/26/2009,10639.709961,975.59,1.34693937266189,1.08003317067649
8/27/2009,10473.969727,964.23,-1.57001186841165,-1.17125608224472
8/28/2009,10534.139648,969.31,0.572827230247261,0.525462280446941
8/31/2009,10492.530273,965.73,-0.395777643063809,-0.37001861300989
9/1/2009,10530.05957,968.77,0.35703818747091,0.314293357708374
9/2/2009,10280.459961,949.81,-2.39889809858671,-1.97652610238193
9/3/2009,10214.639648,942.77,-0.642305141653715,-0.743961414652348
9/4/2009,10187.110352,935.74,-0.26987207183895,-0.748469033297448
9/7/2009,10320.94043,944.6,1.3051652660515,0.942389734959542
9/8/2009,10393.230469,946.4,0.697979492734343,0.190375520216017
9/9/2009,10312.139648,939.84,-0.783286994090924,-0.695566465392172
9/10/2009,10513.669922,958.49,1.93544999372765,1.96494814528407
9/11/2009,10444.330078,950.41,-0.661705286819502,-0.846565902454824
9/14/2009,10202.05957,934.05,-2.34696363602558,-1.73635004519771
9/15/2009,10217.620117,932.52,0.15240738591911,-0.163937097741954
9/16/2009,10270.769531,931.43,0.518825872957329,-0.116955940261071
9/17/2009,10443.799805,939.52,1.67065311074872,0.864806693950091
9/18/2009,10370.540039,939.44,-0.703938429645165,-0.00851534892156364
9/24/2009,10544.219727,950.2,1.66087186637544,1.13885356959952
9/25/2009,10265.980469,922.67,-2.67422549557749,-2.94008479731334
9/28/2009,10009.519531,902.84,-2.52989683685871,-2.17262902161318
9/29/2009,10100.200195,904,0.901865166385706,0.128400982862077
9/30/2009,10133.230469,909.84,0.326492366911406,0.643939948401269
10/1/2009,9978.639648,896.12,-1.53733953900306,-1.51944272974606
10/2/2009,9731.870117,874.67,-2.50406943568198,-2.42276602145107
10/5/2009,9674.490234,867.28,-0.591353032468316,-0.848479501118165
10/6/2009,9691.799805,871.63,0.17875985100449,0.500314458355971
10/7/2009,9799.599609,885.69,1.10613815718697,1.60019803105175
10/8/2009,9832.469727,887.59,0.334861783059876,0.214292241167224
10/9/2009,10016.389648,897.83,1.85325697089714,1.14708161452568
10/13/2009,10076.55957,901.4,0.598917572588561,0.396836945250543
10/14/2009,10060.209961,894.34,-0.162385655430312,-0.786309418466258
10/15/2009,10238.650391,904.11,1.75817778428172,1.08650183336375
10/16/2009,10257.55957,900.95,0.184513960393009,-0.350127223269941
10/19/2009,10236.509766,905.8,-0.20542344282329,0.536876894929006
10/20/2009,10336.839844,913.45,0.975347964919827,0.84101086604654
10/21/2009,10333.389648,913.7,-0.0333832387625553,0.0273650221996103
10/22/2009,10267.169922,908.6,-0.6428947121957,-0.559733667927199
10/23/2009,10282.990234,902.03,0.153967803707806,-0.725717439225832
10/26/2009,10362.620117,910.72,0.771401537831406,0.958771652838821
10/27/2009,10212.459961,895.48,-1.45965723111527,-1.68756081017521
10/28/2009,10075.049805,888.8,-1.35464883460748,-0.748764903426056
10/29/2009,9891.099609,882.26,-1.84267278675445,-0.738544117856763
